Language, Program, PowerLimit, Package, Core(s), Time (ms), Temperature, Memory
C, fibonacci_recursive_O2_10, -1, 0.047363281250000000, 0.041503906250000000,2, 36.0, 1536
C, fibonacci_recursive_O2_10, -1, 0.034423828125000000, 0.038879394531250000,2, 36.0, 1536
C, fibonacci_recursive_O2_10, -1, 0.027526855468750000, 0.025512695312500000,2, 36.0, 1536
C, fibonacci_recursive_O2_10, -1, 0.043701171875000000, 0.032043457031250000,2, 36.0, 1536
C, fibonacci_recursive_O0_30, -1, 0.232116699218750000, 0.192504882812500000,13, 36.0, 1536
C, fibonacci_recursive_O0_30, -1, 0.237243652343750000, 0.192077636718750000,13, 36.0, 1536
C, fibonacci_recursive_O0_30, -1, 0.255676269531250000, 0.209533691406250000,14, 36.0, 1536
C, fibonacci_recursive_O0_30, -1, 0.214599609375000000, 0.160522460937500000,15, 36.0, 1408
C, fibonacci_recursive_O0_30, -1, 0.184814453125000000, 0.135070800781250000,15, 36.0, 1408
C, fibonacci_recursive_O0_30, -1, 0.208068847656250000, 0.159667968750000000,14, 36.0, 1408
C, fibonacci_recursive_O0_30, -1, 0.275390625000000000, 0.218078613281250000,17, 36.0, 1536
C, fibonacci_recursive_O0_30, -1, 0.167785644531250000, 0.089721679687500000,24, 36.0, 1408
C, fibonacci_recursive_O0_30, -1, 0.193725585937500000, 0.142578125000000000,14, 36.0, 1536
C, fibonacci_recursive_O0_30, -1, 0.181274414062500000, 0.141845703125000000,14, 36.0, 1408
C, fibonacci_recursive_O2_30, -1, 0.119689941406250000, 0.052734375000000000,22, 36.0, 1536
C, fibonacci_recursive_O2_30, -1, 0.078063964843750000, 0.069580078125000000,6, 36.0, 1536
C, fibonacci_recursive_O2_30, -1, 0.097045898437500000, 0.081176757812500000,6, 36.0, 1536
C, fibonacci_recursive_O2_30, -1, 0.105041503906250000, 0.078796386718750000,6, 36.0, 1536
C, fibonacci_recursive_O2_30, -1, 0.094970703125000000, 0.084594726562500000,6, 36.0, 1536
C, fibonacci_recursive_O2_30, -1, 0.113891601562500000, 0.091125488281250000,7, 36.0, 1536
C, fibonacci_recursive_O2_30, -1, 0.127258300781250000, 0.099182128906250000,7, 36.0, 1536
C, fibonacci_recursive_O2_30, -1, 0.096252441406250000, 0.062011718750000000,9, 36.0, 1536
C, fibonacci_recursive_O2_30, -1, 0.111511230468750000, 0.083496093750000000,7, 36.0, 1536
C, fibonacci_recursive_O2_30, -1, 0.095031738281250000, 0.073486328125000000,6, 36.0, 1536
C, fibonacci_recursive_O0_40, -1, 31.244689941406250000, 16.921081542968750000, 6392, 36.0, 1408
C, fibonacci_recursive_O0_40, -1, 21.522949218750000000, 11.792724609375000000, 5349, 34.5, 1408
C, fibonacci_recursive_O0_40, -1, 15.359985351562500000, 8.025451660156250000, 4636, 34.0, 1408
C, fibonacci_recursive_O0_40, -1, 10.266479492187500000, 5.288085937500000000, 3982, 34.5, 1536
C, fibonacci_recursive_O0_40, -1, 13.165039062500000000, 7.482421875000000000, 4367, 34.0, 1408
C, fibonacci_recursive_O0_40, -1, 14.262756347656250000, 8.530700683593750000, 4543, 34.5, 1408
C, fibonacci_recursive_O0_40, -1, 10.563476562500000000, 5.336608886718750000, 3718, 34.0, 1536
C, fibonacci_recursive_O0_40, -1, 14.284606933593750000, 7.494873046875000000, 4540, 34.5, 1408
C, fibonacci_recursive_O0_40, -1, 16.875488281250000000, 8.955261230468750000, 4794, 34.8, 1408
C, fibonacci_recursive_O0_40, -1, 12.136413574218750000, 6.180297851562500000, 4560, 34.8, 1536
C, fibonacci_recursive_O2_40, -1, 3.026977539062500000, 1.467956542968750000,1116, 34.2, 1536
C, fibonacci_recursive_O2_40, -1, 4.889587402343750000, 2.610656738281250000,1544, 34.5, 1408
C, fibonacci_recursive_O2_40, -1, 5.890563964843750000, 3.282958984375000000,1673, 34.2, 1536
C, fibonacci_recursive_O2_40, -1, 3.552917480468750000, 1.725646972656250000,1241, 34.2, 1408
C, fibonacci_recursive_O2_40, -1, 3.610656738281250000, 1.668212890625000000,1281, 34.2, 1408
C, fibonacci_recursive_O2_40, -1, 4.358886718750000000, 2.026123046875000000,1619, 34.0, 1536
C, fibonacci_recursive_O2_40, -1, 6.357360839843750000, 3.717590332031250000,1899, 35.0, 1536
C, fibonacci_recursive_O2_40, -1, 5.698669433593750000, 3.166015625000000000,1636, 34.5, 1408
C, fibonacci_recursive_O2_40, -1, 3.978088378906250000, 1.983703613281250000,1349, 34.8, 1408
C, fibonacci_recursive_O2_40, -1, 3.578613281250000000, 1.728820800781250000,1237, 34.0, 1408
Python, fibonacci_normal_10, -1, 0.407165527343750000, 0.157226562500000000,77, 34.2, 9216
Python, fibonacci_normal_10, -1, 0.414916992187500000, 0.161254882812500000,81, 34.2, 9088
Python, fibonacci_normal_10, -1, 0.462585449218750000, 0.193481445312500000,89, 34.2, 9088
Python, fibonacci_normal_10, -1, 0.412475585937500000, 0.177001953125000000,90, 34.2, 9216
Python, fibonacci_normal_10, -1, 0.396850585937500000, 0.154357910156250000,77, 34.2, 9216
Python, fibonacci_normal_10, -1, 0.405822753906250000, 0.182006835937500000,82, 34.2, 9216
Python, fibonacci_normal_10, -1, 0.572204589843750000, 0.253906250000000000,101, 34.2, 9088
Python, fibonacci_normal_10, -1, 0.546264648437500000, 0.274536132812500000,100, 35.5, 8960
Python, fibonacci_normal_10, -1, 0.536437988281250000, 0.244323730468750000,95, 35.5, 9216
Python, fibonacci_normal_10, -1, 0.479064941406250000, 0.234497070312500000,93, 35.5, 9216
Python, fibonacci_normal_30, -1, 2.529113769531250000, 1.297546386718750000,852, 35.0, 9216
Python, fibonacci_normal_30, -1, 3.153564453125000000, 1.515808105468750000,1011, 34.5, 9216
Python, fibonacci_normal_30, -1, 3.424194335937500000, 1.727600097656250000,1123, 34.0, 9088
Python, fibonacci_normal_30, -1, 3.604614257812500000, 1.779357910156250000,1251, 33.2, 9216
Python, fibonacci_normal_30, -1, 4.041564941406250000, 2.033020019531250000,1321, 34.2, 9216
Python, fibonacci_normal_30, -1, 4.871398925781250000, 2.713806152343750000,1470, 33.8, 9216
Python, fibonacci_normal_30, -1, 6.096374511718750000, 2.787475585937500000,1421, 34.2, 9088
Python, fibonacci_normal_30, -1, 3.510131835937500000, 1.794982910156250000,1113, 34.2, 9216
Python, fibonacci_normal_30, -1, 3.595825195312500000, 1.561096191406250000,1356, 33.0, 9088
Python, fibonacci_normal_30, -1, 6.439514160156250000, 3.198242187500000000,1621, 34.2, 9088
Python, fibonacci_normal_40, -1, 305.843322753906250000, 177.565490722656250000,97998, 36.0, 9216
Python, fibonacci_normal_40, -1, 300.683898925781250000, 175.453063964843750000,96674, 35.8, 9216
Python, fibonacci_normal_40, -1, 306.107360839843750000, 179.320312500000000000,97708, 36.0, 9216
Python, fibonacci_normal_40, -1, 300.974853515625000000, 175.894104003906250000,96451, 36.5, 9216
Python, fibonacci_normal_40, -1, 303.175781250000000000, 176.353454589843750000,97698, 36.2, 9216
Python, fibonacci_normal_40, -1, 310.063781738281250000, 181.713500976562500000,98782, 36.5, 9088
Python, fibonacci_normal_40, -1, 301.946044921875000000, 176.286560058593750000,96702, 35.8, 9216
Python, fibonacci_normal_40, -1, 312.245300292968750000, 181.102905273437500000,100062, 36.0, 9216
Python, fibonacci_normal_40, -1, 292.202758789062500000, 178.082336425781250000,96751, 35.8, 9216
Python, fibonacci_normal_40, -1, 290.312377929687500000, 176.625549316406250000,96611, 36.2, 9088
C, bubble_sort_string_O0_10, -1, 0.071655273437500000, 0.031799316406250000, 13, 35.5, 1280
C, bubble_sort_string_O0_10, -1, 0.082458496093750000, 0.031738281250000000, 14, 35.5, 1280
C, bubble_sort_string_O0_10, -1, 0.072082519531250000, 0.029174804687500000, 13, 35.5, 1280
C, bubble_sort_string_O0_10, -1, 0.089843750000000000, 0.035888671875000000, 16, 35.5, 1280
C, bubble_sort_string_O0_10, -1, 0.064941406250000000, 0.028259277343750000, 12, 35.5, 1280
C, bubble_sort_string_O0_10, -1, 0.079101562500000000, 0.033264160156250000, 13, 35.5, 1280
C, bubble_sort_string_O0_10, -1, 0.065368652343750000, 0.029846191406250000, 11, 35.5, 1280
C, bubble_sort_string_O0_10, -1, 0.043579101562500000, 0.021545410156250000, 10, 36.0, 1280
C, bubble_sort_string_O0_10, -1, 0.062744140625000000, 0.025573730468750000, 11, 36.0, 1280
C, bubble_sort_string_O0_10, -1, 0.106445312500000000, 0.037841796875000000, 11, 36.0, 1280
C, bubble_sort_string_O2_10, -1, 0.060546875000000000, 0.024169921875000000, 11, 36.0, 1280
C, bubble_sort_string_O2_10, -1, 0.116638183593750000, 0.041625976562500000, 14, 36.0, 1280
C, bubble_sort_string_O2_10, -1, 0.058837890625000000, 0.027709960937500000, 12, 36.0, 1280
C, bubble_sort_string_O2_10, -1, 0.051513671875000000, 0.026123046875000000, 11, 36.0, 1280
C, bubble_sort_string_O2_10, -1, 0.050964355468750000, 0.025390625000000000, 11, 36.0, 1280
C, bubble_sort_string_O2_10, -1, 0.053894042968750000, 0.026489257812500000, 11, 36.0, 1280
C, bubble_sort_string_O2_10, -1, 0.054260253906250000, 0.025024414062500000, 11, 36.0, 1280
C, bubble_sort_string_O2_10, -1, 0.070983886718750000, 0.029602050781250000, 12, 37.2, 1280
C, bubble_sort_string_O2_10, -1, 0.034790039062500000, 0.017333984375000000, 9, 36.0, 1280
C, bubble_sort_string_O2_10, -1, 0.060913085937500000, 0.029724121093750000, 12, 36.0, 1280
C, bubble_sort_string_O0_100, -1, 0.063903808593750000, 0.025207519531250000, 11, 36.0, 1280
C, bubble_sort_string_O0_100, -1, 0.078552246093750000, 0.030883789062500000, 13, 36.0, 1280
C, bubble_sort_string_O0_100, -1, 0.070861816406250000, 0.031127929687500000, 14, 36.0, 1280
C, bubble_sort_string_O0_100, -1, 0.068847656250000000, 0.029296875000000000, 13, 36.0, 1280
C, bubble_sort_string_O0_100, -1, 0.071777343750000000, 0.033264160156250000, 13, 37.2, 1280
C, bubble_sort_string_O0_100, -1, 0.053466796875000000, 0.027038574218750000, 12, 36.0, 1280
C, bubble_sort_string_O0_100, -1, 0.069030761718750000, 0.035034179687500000, 13, 36.0, 1280
C, bubble_sort_string_O0_100, -1, 0.053833007812500000, 0.025939941406250000, 11, 36.0, 1280
C, bubble_sort_string_O0_100, -1, 0.082397460937500000, 0.039916992187500000, 16, 36.0, 1280
C, bubble_sort_string_O0_100, -1, 0.102355957031250000, 0.043090820312500000, 18, 36.0, 1280
C, bubble_sort_string_O2_100, -1, 0.060180664062500000, 0.025329589843750000, 11, 36.0, 1280
C, bubble_sort_string_O2_100, -1, 0.070068359375000000, 0.030578613281250000, 12, 36.0, 1280
C, bubble_sort_string_O2_100, -1, 0.070251464843750000, 0.031127929687500000, 12, 36.0, 1280
C, bubble_sort_string_O2_100, -1, 0.075439453125000000, 0.032348632812500000, 13, 37.8, 1280
C, bubble_sort_string_O2_100, -1, 0.039367675781250000, 0.021118164062500000, 10, 36.0, 1280
C, bubble_sort_string_O2_100, -1, 0.054565429687500000, 0.028015136718750000, 12, 36.0, 1280
C, bubble_sort_string_O2_100, -1, 0.096679687500000000, 0.034973144531250000, 11, 36.0, 1280
C, bubble_sort_string_O2_100, -1, 0.083801269531250000, 0.035339355468750000, 15, 36.0, 1280
C, bubble_sort_string_O2_100, -1, 0.087341308593750000, 0.037475585937500000, 15, 36.0, 1280
C, bubble_sort_string_O2_100, -1, 0.067260742187500000, 0.028930664062500000, 12, 36.0, 1280
C, bubble_sort_string_O0_1000, -1, 0.223449707031250000, 0.079711914062500000, 38, 36.0, 1408
C, bubble_sort_string_O0_1000, -1, 0.309204101562500000, 0.120544433593750000, 45, 36.0, 1408
